GeniusName,Title,Lyrics,Artist
Green Montana,​riche nouveau monde,"13 Contributors​riche nouveau monde Lyrics[Paroles de ""riche nouveau monde""]

[Couplet 1]
Elle veut connaître le riche nouveau monde, eh
Une croix sur ta tête si tu tiens pas ta langue, eh
J'suis sur la capitale et cette ganja vient d'Hollande, eh
C'est comment pétasse ? Là, j'vais devoir m'en aller, eh
J'fais que encaisser, on peut s'voir de temps en temps, seulement quand t'es malade
Millions d'euros et voilà, Patek et McLaren
Ça, NMR, c'est ce qu'il nous attend
En or médaillé, Louis Vuitton, Gucci à la taille, et ça t'nique sa race

[Refrain]
Tout le temps sous drogue, les gens me rendent malade, yeah
Glock 40 le soir quand j'me balade, eh
Bébé veut me voir, dans son cœur c'est comme un attentat
J'suis dans l'piège à la recherche d'une monnaie, nan ne m'attends pas

[Couplet 2]
Et chaque jour d'ma life compte cette monnaie bébé, codé dans l'corps
Moi j'inhale que d'la californienne, 140 € le plein
9 milli' ferme tes paupières, y a que Dieu qui nous protège
Tu sais bien
Pourquoi t'as tant de haine, hein ?
Green'zer j'suis numéro 1
Toi t'es trahison
M'donne pas de pardon, laisse yeah
J'attends juste tout devienne platinum, hmm
C'est pas encore l'maximum, eh eh eh
You might also like[Refrain & Outro]
Tout le temps sous drogue, les gens me rendent malade, yeah
Glock 40 le soir quand j'me balade, eh
Bébé veut me voir, dans son cœur c'est comme un attentat
J'suis dans l'piège à la recherche d'une monnaie, nan ne m'attends pas
Nan, ne m'attends pas
Nan, ne m'attends pas
Nan, ne m'attends pasEmbed",Green Montana
Green Montana,RISQUES,"13 ContributorsRISQUES Lyrics[Paroles de ""RISQUES""]

[Couplet 1]
J'entends détonations pour des histoires de drogue
Bébé attend car j'vis la vie sous pression
Et demain, si on t'tend la main, n'fais pas d'erreurs
J'ai juré qu'on allait pas die comme des pions
Dans la banque, pour elle j'ai pas de love
J'm'endors et j'mise sur une destinée
J'la baisais d'jà quand y avait pas de love
Fumée nocive m'empêche de respirer

[Pré-refrain]
Reculer ? Hors de question, regarde, j'suis trop loin de la maison
Dehors on perd la raison, j'ai ma nounou dans la cave, je dépose la cargaison

[Refrain]
Tu crèves pour un rien, j'ai toujours le pistolet dans mon Balmain
T'es mort dans l'film, c'est ton problème, pas l'mien
La vie qu'on mène
Les condés pas loin, encore des soucis, un de plus ou un d'moins
J'suis dans les risques mais bon je dis qu'ça va bien
La vie qu'on mène

[Couplet 2]
Bébé, nos vies, on les risque et la fin sera triste
J'ai pas dormi de la nuit, c'est impossible que tu parles de mes lovés, de mes vices
Bébé, nos putain d'vies, on les risque mais plutôt distrait et je préfère quand le ciel est gris
J'peux pas m'empêcher de les visser, tu sais bien j'veux quoi dans la vie, hey
You might also like[Pré-refrain]
Reculer ? Hors de question, regarde, j'suis trop loin de la maison
Dehors on perd la raison, j'ai ma nounou dans la cave, je dépose la cargaison

[Refrain]
Tu crèves pour un rien, j'ai toujours le pistolet dans mon Balmain
T'es mort dans l'film, c'est ton problème, pas l'mien
La vie qu'on mène
Les condés pas loin, encore des soucis, un de plus ou un d'moins
J'suis dans les risques mais bon je dis qu'ça va bien
La vie qu'on mèneEmbed",Green Montana
Green Montana,SALE TCHOIN,"10 ContributorsSALE TCHOIN Lyrics[Paroles de ""SALE TCHOIN""]

[Refrain]
Descends dans mon estime (estime)
Là, t'es mort, j'attends tes screens, mène le score
J'baigne dans modestie (j'baigne dans modestie)
Et dans l'cul de ta bestie, sale tchoin
Même joyeux, on reste triste (même joyeux, on reste triste)
Ils ont juste un mauvais style
J'sais que vendre, y a qu'comme ça qu'je respire (comme ça qu'jе respire)

[Couplet 1]
J'ai qu'l'oseillе dans l'esprit
J'sors de l'ampli, fallait lâcher ton pote, pute
Fallait lâcher ton biff, rien n'est gratuit
Pas le temps, faut qu'j'recompte, faut qu'j'sois là-bas à moins dix
Ils m'ont menti, j'mets des penaltys dans l'histoire de ma vie
Elle, elle empire, la tte-cha qui pue, c'est pas la voie rapide
Ola, j'm'isole, bosse comme en Chine
Pé-ta mon jean, elle me traite de guignol
Alors qu'j'ai pété la porte
Sois pas stupide, là, on va finir riches

[Refrain]
Descends dans mon estime (estime)
Là, t'es mort, j'attends tes screens, mène le score
J'baigne dans modestie (j'baigne dans modestie)
Et dans l'cul de ta bestie, sale tchoin
Même joyeux, on reste triste (même joyeux, on reste triste)
Ils ont juste un mauvais style
J'sais que vendre, y a qu'comme ça qu'je respire (comme ça qu'je respire)
You might also like[Couplet 2]
Elle me voit couper l'teuch
Connait les barrettes, elle dit : ""Faut qu't'arrêtes""
Là, j'veux lui courber l'dos
Avant d'me barrer sur une autre planète
Bédo m'inspire, hey, pas d'cigarette
J'suis dans l'coin, ouais si jamais, sous emprise
Hey, si tu savais, j'suis dans l'coin, ouais, j'pense qu'à grailler (grailler)
J'ai pas l'temps, j'écoule tout ce mois (j'écoule tout)
Ils m’ont trahi mais tout se voit
Et cette chienne me dis ""touche-moi"" (touche-moi)
On les baise, gros, écoute-moi (écoute-moi)

[Refrain]
Descends dans mon estime (estime)
Là, t'es mort, j'attends tes screens mène le score
J'baigne dans modestie (j'baigne dans modestie)
Et dans l'cul de ta bestie, sale tchoin
Même joyeux, on reste triste (même joyeux, on reste triste)
Ils ont juste un mauvais style
J'sais que vendre, y a qu'comme ça qu'je respire (comme ça qu'je respire)Embed",Green Montana
Green Montana,​saudade,"14 Contributors​saudade Lyrics[Paroles de ""saudade""]

[Refrain]
J'y repense quand je suis sur scène
Une opinel dans la chaussette
Un kil' de zep dans la poussette
J'vise en direction de l'appui-tête
J'pourrai passer te voir seulement quand j'aurai un peu de temps
""FUM22"" platine, elle n’veut plus de capote, elle me demande de rester dedans, han han
C’flingue mеnaçant à tout instant
Sous cali j’prends l'avion, j’n’ai plus de sensations
On dégainе ça sent pas bon, au fond j’m'en branle d'la vie des gens
Défoncé j’n’ai plus trop de sensations, négro toujours sous cali en mode avion

[Couplet Unique]
Anti-social un putain d'phénomène, un peu dég' quand j'dois lui serrer la main
Trop souvent bébé j'me perds dans la Henny', elle voudrait qu'on baise mais j'ai envie de rien
Tu sais qu'je sais mais nique sa mère, bébé viens on va là où le vent nous mène
Jamais sobre toujours sous drogue médicale, original négro j'prends le relais
J'les veux pour les miens pas pour la mala', dépense 3K sur les Champs oh là là
Bébé parle-moi j'vois qu'tu vas mal, toutes ces drogues je crois qu't'en as marre
C'est des salopes j'le sais depuis longtemps, j'les déteste à chaque moment
Toute l'année on pense qu'à faire des sommes, j'sais déjà que j'vais finir seul han
Han, ces salopes ne marchent qu'à la pression, défoncé j'perds du temps dans la session
Han, hôpital il s'réveille, mange qu’un croissant, NMR à la mort comme dans 300
You might also like[Refrain]
J'y repense quand je suis sur scène
Une opinel dans la chaussette
Un kil' de zep dans la poussette
J'vise en direction de l'appui-tête
J'pourrai passer te voir seulement quand j'aurai un peu de temps
""FUM22"" platine, elle n’veut plus de capote, elle me demande de rester dedans, han han
C’flingue menaçant à tout instant
Sous cali j’prends l'avion, j’n’ai plus de sensations
On dégaine ça sent pas bon, au fond j’m'en branle d'la vie des gens
Défoncé j’n’ai plus trop de sensations, négro toujours sous cali en mode avion1Embed",Green Montana
Green Montana,SÉQUELLES,"14 ContributorsSÉQUELLES Lyrics[Paroles de ""SÉQUELLES""]

[Refrain]
Tends-moi pas la main, j'ai forcé avec mes moyens, j'fais tout pour donner le sourire à mama
Armé j'suis ienb là, j'attends demain, j'ai faim, j'ai promis que j'leur laissais rien
Dans la gue-dro, tu le sais et alors ? Eh, bien préparé, j'ai le mort
Elle demande pardon mais c'est mort, ouais, j'roule un cône
J'préfère être distant, tu nous aimes pas, baise ta mère
J'suis pas fier quand j'bosse dans, bénéfice bien en poche
J'préfère être distant, tu nous aimes pas, baise ta mère
J'suis pas fier quand j'bosse dans (bosse dans)
Bénéfice bien en poche

[Couplet unique]
Bénéfice bien en poche, bientôt j'quitte low cost
La vie est grave en Porsche, me parle pas d'ces imposteurs
Ils m'ont vu dans la fosse, toute façon, c'est comme ça, non non
C'était la dernière fois que je m'en souviens pas, non non non
Dehors, je traque un plan, dehors je traque un plan, yeah yeah
Pas de freestyle gros, fume, le joint est grand, yeah yeah
J'les allume dans le flanc, eux ils ont pas le cran, oh oh mami
Même pas le temps d'être ton ami, je sais pas quand on s'verra

[Refrain]
Tends-moi pas la main, j'ai forcé avec mes moyens, j'fais tout pour donner le sourire à mama
Armé j'suis ienb là, j'attends demain, j'ai faim, j'ai promis que j'leur laissais rien
Dans la gue-dro, tu le sais et alors ? Eh, bien préparé, j'ai le mort
Elle demande pardon mais c'est mort, ouais, j'roule un cône
J'préfère être distant, tu nous aimes pas, baise ta mère
J'suis pas fier quand j'bosse dans, bénéfice bien en poche
J'préfère être distant, tu nous aimes pas, baise ta mère
J'suis pas fier quand j'bosse dans
Bénéfice bien en poche, ehYou might also likeEmbed",Green Montana
Green Montana,SOMMET DU RAP*,"2 ContributorsSOMMET DU RAP* LyricsParoles issues d'un extrait

Yo, yo

[Couplet 1?]
Bitch Greenzer au sommet du rap, c'qu'ils m'ont fait, nan c'est pas acceptable
Moteur Sport sur le béton, faut pas que j'perds pied, et ces fils de putes m'ont pas aidé
Chaque fois, j'me dis que ca sert à rien, flippe pas que j'me mettes mon cœur sous la glace
Si j'sors de là j'arrête la peuff', qui j'suis ? va temander à sa tte-ch'
Vide tes poches, tu vas finir dans l'coffre, si t'es proche, un-deux, laisse moi encore
Pétasse chaque fois, c'est moi encore, ca avance pas, j'lui tiendrais plus la porte
Moi et mon arme à feu, on s'ressent, Big Montain, regarde apprend
Sont bons qu'à sucerYou might also likeEmbed",Green Montana
Green Montana,SUPER HÉROS,"10 ContributorsSUPER HÉROS Lyrics[Paroles de ""SUPER HÉROS""]

[Couplet unique]
Y a plein d'raisons d’te dire qu'il faut qu'on fasse le nécessaire
Oui, je saigne, tu sais, ne me viens pas en aide, faut laisser faire
Tant d’sacrifices, j'espère c'biff à la clé alors
C'est pas peu dire qu'on les assassine, Green, 92i, le Nord, yeah
La route qu'j'empreinte est noire, pire qu'dans une scène de film
Y a rien à craindre, si y a danger, vide un chargeur sur eux, yeah
On s’fera du mal, bébé, je suis pas dans le déni
Si t’es prête à patienter j't’expliquerai dans l'Lamborghini
J'te promets, tu veux la tranquillité, n'oublie pas qu’tout l'monde me connaît
NMR pour la life, bébé, pousse le mouv' jusqu'au sommet
C'est pas toi qui est là tous les jours pour calmer ma haine
On s'butera comme des hommes, fils de pute, le monde s'en rappellera
J'vois pas quand y a pas d'euro, j'vois pas quand elle me rappelle
J'suis super fonce-dé, baby, j'ai fumé toute la skunk
J'sais déjà qu'ils sont faibles, bébé, moi, j'fonctionne par instinct
Souvent différent, on reste simples
Si c'était à refaire, négro, j'recommence
Cocaïne, marijuana, négro, j'ai toujours c'qu'ils me demandent, j'me sens bien quand t'es pas là
J'me sens bien quand je mélange ces drogues, Green, 92i, le seul
NMR : Uno, jamais change les rôles, ils nous voient comme super-héros (Yah, yah)You might also likeEmbed",Green Montana
Green Montana,TDS,"3 ContributorsTDS Lyrics[Paroles de ""TDS""]

[Couplet unique]
De la merde jusqu’au cou, ma belle, j'ai pas de cœur
Fume beaucoup, beaucoup, pour l'oseille, j'suis OP
Poto, j'réponds plus au tel'
Mets l'son sur le côté, j'vois l'fond de ma bouteille
Me rappelle que c'est l'luxe que j'veux goûter
J'ai confiance, pourtant, j'ai des doutes sur toi, j'crois qu'tu m'portes l'œil (Porte l'œil)
Cramé par le portable (Portable), la puce est cassée (Cassée)
J'suis bien à la casa, les ients-cli s'font pas chier (Pas chiеr)
Ma beuh m'secoue pas chеr, sur les doigts : du THC
Poto, j'ai l'mort (J'ai l'mort), y a plus de garos pour rouler, gros pur de zeb fraîchement coupé
Poto, j'ai l'mort (J'ai l'mort), quand j'vois le combi débouler
La vida loca, tu finis en zonzon
Y a rien à faire, j'zone, j'zone, j'suis avec Jojo, j'roule un cône, cône

[Refrain]
T’es là pour m'parler d'ta vie
J'suis [?], j'décale en vitesse
Tu l'aimes que quand elle a envie d'ken
J'suis dans l'T.D.S, ouais, vite fait
Mmh, ouais, j'pense qu'à la maille (J'suis dans mon T.D.S, j'suis dans mon T.D.S)
Mmh, ouais, j'pense qu'à la maille (J'suis dans mon T.D.S, j'suis dans mon T.D.S)You might also likeEmbed",Green Montana
Green Montana,Tomber pour elle,"4 ContributorsTomber pour elle Lyrics[Paroles de ""Tomber pour elle""]

[Intro]
Mmh, te quiero [?]
Yo

[Couplet unique]
Ces fils de tain-p' m'empêchent jamais de vivre
Négro, j'm'endors avec produits nocifs
Moi, je les baise de manières impossibles
J'ai déjà trempé mon cœur dans l'acide
Nan, ils m'empêcheront pas d'passer la six
Négro j'bosse pour qu'ce soit jamais la crise
J'dois faire cette monnaie, pour toi j'ai l'air triste
Tu sais, c'est rare que j'suis pas sous emprise
Millions de streams, sinon rien de nouveau
Dans sa tte-ch', j'y suis un peu trop souvent
Négro, les rêves sont de plus en plus grands
Me laisse pas trop de salive sur le gland
J'regarde le ciel car le toit est ouvert
J'dois baiser l'game, j'donne pas de nouvelles
J'tombe pour le biff, j'peux pas tomber pour elle
Elle m'fait confiance et c'est tant pis pour elle
Pour maman du Chanel, du LV
Joue pas négro, niveau trop élevé
Fonce-dé, encore la force de me lever
Tu fais pas streams, tu fais pas de blé
C'est à toi ? J'regarde d'un peu plus près
Si y a un biz, j'm'approche un peu plus près
J'leur fais la guerre, j'ferais jamais de trêve
J'veux pas qu'tu m'aimes, j'veux juste qu'on ken (ok)
You might also like[Refrain]
Boîte automatique, gang
Le nez dans les ennuis, j'raconte ma vie, yeah
Tout droit, négro, moi, j'ai pas de regret
Pour moi, négro, y a pas de remède
J'fume un joint, paire de Gucci sur le nez
C'est la vraie vie, on la vit pour de vrai, yeah (yeah)
Boîte automatique, yeah
Le nez dans les ennuis, j'raconte ma vie, yeah
Tout droit, négro, moi, j'ai pas de regret
Pour moi, négro, y a pas de remède
J'fume un joint, paire de Gucci sur le nez
C'est la vraie vie, on la vit pour de vrai, yeahEmbed",Green Montana
Green Montana,TOUT GÂCHER,"26 ContributorsTranslationsEnglishTOUT GÂCHER Lyrics[Paroles de ""TOUT GÂCHER"" ft. Booba]

[Refrain : Green Montana]
J'lui mets des bébés dans la trachée
Son cœur insiste, moi, j'me sens mieux qu'hier
C'est faux quand j'dis qu'on va s'rattraper
J'veux prendre le risque de tout gâcher
J't'ai d'jà tout dit, pourquoi t'es fâchée ? Yeah
J'rentre à la house le polo taché
C'est mort quand j'dis qu'on va s'attraper, hey
J'm'endors dans un tas d'billets

[Couplet 1 : Green Montana]
Je smile avec tas d'billets dans les mains
Y a rien à faire, bitch, pour ma parano
Elle pose ses grosses sses-f' dans l'Camaro
Le négro course la monnaie seulement par amour
Tu fais la guerre à lui, à eux mais pas à nous
Suis mes pas, faut qu'tu suives l'odeur du canon
Jamais je freine, j't'envoie ta dose de calmants
J'suis dans un gros fer allemand

[Pont : Green Montana]
J't'ai d'jà tout dit, pourquoi t'es fâchée ?
J'rentre à la house le polo taché, yeah
J'veux faire du cash, on fait que passer, eh
Les yeux rouges, les poumons encrassés
You might also like[Refrain : Green Montana & Booba]
J'lui mets des bébés dans la trachée (dans la trachée)
Son cœur insiste, moi, j'me sens mieux qu'hier
C'est faux quand j'dis qu'on va s'rattraper (c'est faux)
J'veux prendre le risque de tout gâcher
J't'ai déjà tout dit, pourquoi t'es fâchée ? Yeah (pourquoi t'es fâchée)
J'rentre pas à la house le polo taché
C'est mort quand j'dis qu'on va s'attraper (oh, c'est mort)
J'm'endors dans un tas d'billets

[Couplet 2 : Booba]
J'vais que aux putes, comme ça, c'est carré
Pas d'Elvis, pas d'Roméo, pas de guerre
C'est faux quand j'dis qu'on va s'attraper
Sauf si c'est pour t'niquer ta mère
On the rocks, mon D.U.C
Sur l'front comme tout bon Sénégalais
J'lui dis : ""Bébé, faut qu'on soit prudents"", tu sais
Enlève ton masque pour me sucer
T'as pas de cul, l'docteur va régler ça
J'vais t'falsifier comme Fanny Neguesha
Y a pas de deuxième round, réveille-toi
Ka3eb d'ici, c'est pas du MMA
Tous les ans, j'suis l'Homme de l'année
Lambo, FeFe comme Jamiroquai
J'lui mets des bébés dans la trachée
Elle avale plein d'petits renois
[Refrain : Green Montana & Booba]
J'lui mets des bébés dans la trachée (dans la trachée)
Son cœur insiste, moi, j'me sens mieux qu'hier
C'est faux quand j'dis qu'on va s'attraper
J'veux prendre le risque de tout gâcher
J't'ai déjà tout dit, pourquoi t'es fâchée ? Yeah
J'rentre à la house le polo taché
C'est mort quand j'dis qu'on va s'rattraper, hey (oh, c'est mort)
J'm'endors dans un tas d'billets2Embed",Green Montana
Green Montana,TROUBLE,"8 ContributorsTROUBLE Lyrics[Paroles de ""TROUBLE""]

[Couplet unique]
J'ai les mains pleines de sang, ouais, laver les pieds dedans
Découpe sans paire de gants, te visser dans les temps
Des kilos d'beuh dans la house, y a sept pétasses dans la house
J't'encule, j'te laisse pas les restes, j'roule à contre-sens, eh
Effrayé par le prix (prix), effrayé par les risques (risques)
C'est vrai, leur life est triste (triste), elle me dit qu'elle est prise (prise)
Elle me dit qu'elle est prise quand j'ai pas ma liasse de cheese
L'roi c'est toujours l'client, j'fais de l'or sur les disques
Hey, j'ai les yeux ouverts mais j'te vois pas, pas besoin d'parler à voix basse
J'm'en fous, j'ai grandi dans la crasse, j'm'en fous, j'ai grandi dans la glace
J'm'en fous, tu vas m'faire de la place, coño, Montana veut remplir l'Atlas
Et t'es pas bonne si t'as pas d'ass, y aura qu'la beuh dans le Classe S, promis
Y aura qu'la beuh dans le Classe S, t'avais 20k t'as tout claquer
Aujourd'hui, ils t'ont fait craquer (craquer), moi, j'ai jamais pu les saquer, nan
J'suis jamais libre (libre) donc j'bois des litres
J'suis toujours le leader, j'ai toujours mon biff en lieu sûr
C'est du taff vu qu'j'bibi, hey, hey, c'est du taff vu qu'j'bibi, hey, hey
C'est du taff vu qu'j'bibi, hey, hey, c'est du taff vu qu'j'bibiYou might also likeEmbed",Green Montana
Green Montana,ULTRAMAX400,"8 ContributorsULTRAMAX400 Lyrics[Paroles de ""ULTRAMAX400""]

[Intro]
Eh-eh-eh, this is Spicy
Okay, yo, yeah, yeah

[Refrain]
Faut qu'je meurs en paix (Yah, yeah, yeah)
Si elle veut qu'on fasse la route ensemble, je l'emmène (Yeah, yeah)
Mauvaise humeur, la vie qu'on mène, putain d'phénomène (Yeah, yeah)
Okay, si t'es parti, ne reviens jamais (Yeah, yeah)
Okay, frère, j'suis sincère, j'sais qu'tu t'es trompé (Ouh-ouh)
Encore blessé, non, mets pas de garrot, pas de pansement (Ouh-ouh)
Des frères m'ont lâché, c'était écrit, tant pis, c'est le destin
J't'en mets plein les yeux, j'aime que les miens, on vit, on meurt ensemble
J'ai de l'espoir pour la nation (Yah, yeah, yeah)

[Couplet unique]
Okay, okay, j'peux pas rentrer, viens, on va s'barrer, baiser jusqu'au lendemain (Jusqu'au lendemain)
P'tit pédé, tu prends c'qu'on t'donne si t'as pas d'quoi mettre l'prix (Oui)
Ils braquent pas, ils snitch, moi, j'leur dis : ""Fuck"", négro (Fuck, fuck)
J'ai 9 milli', Opinel en poche negro (Tou-tou-tou-touh)
P'tite salope, j'vais pas t'casser, j't'allumerai dans moins d'dix
C'est des fils de pétasses, ni plus ni moins, y aura pas d'paradis, ni toi ni moi (Brr)
Tu niques ta mère si t'es pas des nôtres, dans la chambre d'hôtel, j'la casse, j'la démonte
Une pétasse peut pas connaître mon nom, j'fais la mala avec quelques démons (This shit)
Tu le sais, j'fais brûler c'putain d'caramel (92), petit fils de putain me d'mande pas : ""À l'aide""
Visser que d'la ppe-fra, j'les tiens en haleine (En haleine, j'les tiens), j'viens d'en bas, tu t'en rappelles ? (Yeah)
You might also like[Refrain]
Faut qu'je meurs en paix (Yah, yeah, yeah)
Si elle veut qu'on fasse la route ensemble, je l'emmène (Yeah, yeah)
Mauvaise humeur, la vie qu'on mène, putain d'phénomène (Yeah, yeah)
Okay, si t'es parti, ne reviens jamais (Yeah, yeah)
Okay, frère, j'suis sincère, j'sais qu'tu t'es trompé (Ouh-ouh)
Encore blessé, non, mets pas de garrot, pas de pansement (Ouh-ouh)
Des frères m'ont lâché, c'était écrit, tant pis, c'est le destin
J't'en mets plein les yeux, j'aime que les miens, on vit, on meurt ensemble
J'ai de l'espoir pour la nation (Yah, yeah, yeah)Embed",Green Montana
Green Montana,VÉHICULE ALLEMAND,"8 ContributorsVÉHICULE ALLEMAND Lyrics[Paroles de ""VÉHICULE ALLEMAND""]

[Refrain]
Véhicule allemand, mon calmant, elle m'dit qu'j'vais pas bien mentalement
Souvenirs, moi, j'les ai condamné, la came en bas pour payer le loyer
Me rappelle pas ton nom si tu t'en vas (Yeah), partout j'me sens homeless
J'suis navré, nan, y aura pas d'réponse, nan, pourtant, j'suis honnête
J'te fuck toi, j'fuck tes collègues, fonce tout droit, moi, pétasse, j'tiens mes promesses
T'es pas l'sang de la veine, ce pollen soignera ma hainе (Yeah)

[Couplet unique]
Mémorise l'instant, encorе un album, mon négro, j'ai encore mon Magnum
Et dès le matin, c'est nous, renoi, reste focus sur l'bail, Greenzer 92i fait l'job comme d'hab' (Yeah)
C'est billionaire que j'die, yeah
P'tite tchoin, fais gaffe à ton naseau, c'que t'inhales, viens pas de Mexico
Un gun dans la main, j'prendrai soin des miens (Han, ouais), j'vois l'game d'un hélico'
Les keufs et la P.A.B qui inspectent, j'les fuck, leur be-her a mauvais aspect
C'est sport quand j'dis qu'j'vais cafouiller ta schnek
Le soir, j'recompte c'que j'ai fait dans l'après-m', yah

[Pont]
Mémorise l'instant, encore un album, mon négro, j'ai encore mon Magnum
Et dès le matin, c'est nous, renoi (Hey), reste focus sur l'bail, Greenzer 92i fait l'job comme d'hab' (Yeah, 92i fait l'job comme d'hab')

[Refrain]
Véhicule allemand, mon calmant, elle m'dit qu'j'vais pas bien mentalement
Souvenirs, moi, j'les ai condamné, la came en bas pour payer le loyer
Me rappelle pas ton nom si tu t'en vas (Yeah), partout j'me sens homeless
J'suis navré, nan, y aura pas d'réponse, nan, pourtant, j'suis honnête
J'te fuck toi, j'fuck tes collègues, fonce tout droit, moi, pétasse, j'tiens mes promesses
T'es pas l'sang de la veine, ce pollen soignera ma haine (Yeah)You might also likeEmbed",Green Montana
Green Montana,Vente*,"1 ContributorVente* Lyrics[Paroles Issues D'un Extrait]

C'est NMR contre eux
J'ai déjà la vision depuis un moment, on fait la 'sique mais on fait aussi les ventes
J'prie pour nous, mais jaloux n'voient que du sang, reste cool s'tu veux pas qu'on t'amendeYou might also likeEmbed",Green Montana
Green Montana,WALDORF ASTORIA,"15 ContributorsWALDORF ASTORIA Lyrics[Paroles de ""WALDORF ASTORIA""]

[Refrain]
Bébé, j'ai plus de douleur, yah, billets de toutes les couleurs, yah
Greenzer veut briller comme Guwop, yah, j'm'endors de mauvaise humeur, yah
C'est dans une allemande qu'on pull up, tu comprends pas le signal
J'me laverai les mains dans tes larmes, j'ai pas ton time de salope

[Couplet 1]
Quelques diamants qui dansent sur le poignet, bébé, approche, mets-toi dans le thème
J'fais la guerre, je dis jamais ""je t'aimе"", font que d'parler, ils ont rien fait
Négro, jе mélange ces drogues everyday, la plus grande ble-ta, t'es pas invité
Balance cette cocaïne été, hiver, là où je suis, cette pute met pas les pieds
Et j'ai la banane, ces putes sont à terre, pétasse, viens m'voir, je te ferai pas de peine
Elle veut déjà qu'on retourne à l'hôtel, ce soir, la Kalash', faut qu'tu m'la prêtes

[Pré-refrain]
Oh non, bitch, rien ne presse, j'ai faim, j'vais pas laisser d'restes
Ne me dis pas qu't'es fidèle, ne me dis pas qu't'es fidèle

[Refrain]
Bébé, j'ai plus de douleur, yah, billets de toutes les couleurs, yah
Greenzer veut briller comme Guwop, yah, j'm'endors de mauvaise humeur, yah
C'est dans une allemande qu'on pull up, tu comprends pas le signal
J'me laverai les mains dans tes larmes, j'ai pas ton time de salope
You might also like[Couplet 2]
J'ai pas ton time de salope, j'dois découper des tonnes de salade
VVS, à Paname, j'me balade (Yah), c'est son cul refait que j'escalade
L'impression d'te voir, t'es pas là (Yah), j'serai pas toujours dans les parages
Crie pas quand j'défais les bagages, j'ai encore le jet, décalage
Prométhazine, Fanta ananas, problèmes par centaine, j'les canarde
C'que tu deviens, moi, j'veux même pas savoir
Ceux qu'elle a vu étaient broke mais pas moi, 92i

[Pré-refrain]
Oh non, bitch, pas d'stress, j'ai faim, j'vais pas laisser d'restes
Ne me dis pas qu't'es fidèle, ne me dis pas que tu m'aimes

[Pont]
J'y retournerai pas deux fois, j'te tends la main et tu m'déçois
Ils nous détestent, et nous aussi pétasse, y a le ne-jau pour adoucir
T'as pas un rond, pas un bout d'shit, tellement simple, on les bousille, bousille
Ils nous détestent et nous aussi, G.L.O.C.K près des couilles

[Refrain]
Bébé, j'ai plus de douleur, yah, billets de toutes les couleurs, yah
Greenzer veut briller comme Guwop, yah, j'm'endors de mauvaise humeur, yah
C'est dans une allemande qu'on pull up, tu comprends pas le signal
J'me laverai les mains dans tes larmes, j'ai pas ton time de salopeEmbed",Green Montana
